ingredient1,ingredient2,recipe_id,partition
raspberry,raspberry_sorbet,c85aadbc46,train
strawberry,raspberry,c85aadbc46,train
lemon_juice,strawberry,c85aadbc46,train
sorbet,pineapple,c85aadbc46,train
pineapple,sorbet,c85aadbc46,train
strawberry,pineapple,c85aadbc46,train
sorbet,orange,c85aadbc46,train
orange_juice,sorbet,c85aadbc46,train
semolina_flour,durum_flour,c85b622092,train
roast,juice,c85e5d96c3,train
spice,orange_zest,c86d3fb5c4,train
spice,cumin,c86d3fb5c4,train
flour,powdered_sugar,c86e8c8c1a,train
roll,flour,c86e8c8c1a,train
fat,sour_cream,c86ee029dc,train
milk,fat,c86ee029dc,train
cake,icing,c86ee029dc,train
ground_pork,pork,c87110372f,train
greek_yogurt,almond_milk,c8713d8c61,train
lemon_peel,lime_peel,c87605878e,train
worcestershire_sauce,fish_sauce,c87605878e,train
garlic,onion,c87c754bdc,train
coriander,garlic,c87c754bdc,train
italian_seasoning,mushroom,c881f2cb77,test
basil,italian_seasoning,c881f2cb77,test
blueberry,blackberry,c88bb27f8e,train
maple_syrup,honey,c88d3b3bec,test
sugar,maple_syrup,c88d3b3bec,test
oat,muffin,c88d3b3bec,test
wheat_bran,oat,c88d3b3bec,test
flour,whole_wheat_flour,c88d3b3bec,test
yogurt,sour_cream,c88d3b3bec,test
beef_broth,fat,c88f491e50,val
wine,beef_broth,c88f491e50,val
flour,urad_dal,c8920aacab,test
wheat_flour,flour,c8920aacab,test
feta,nut,c8939b2976,test
rice,chicken,c89469db8a,train
jar,rice,c89469db8a,train
onion,mushroom,c894c39b32,train
oil,chicken,c89879d395,train
vegetable_oil,plain_yogurt,c898d0e7a6,train
broth,water,c8ac11016e,test
chicken_broth,broth,c8ac11016e,test
butter,applesauce,c8b5dc542f,test
pepper,onion,c8bdf3c342,val
onion,bun,c8bdf3c342,val
parsley,cilantro,c8c57f3308,train
syrup,almond_extract,c8c930598e,train
kirsch,syrup,c8c930598e,train
water,broth,c8d19870e4,train
ground_beef,italian_sausage,c8de127811,val
green_chilies,jalapeno,c8e1300615,test
almond,cream,c8f3b352fe,train
water,apple_juice,c907b7a1f9,val
instant_coffee,milo,c9095dd5bf,train
allspice_berry,black_pepper,c90fe10bd0,train
chocolate_syrup,strawberry,c913304382,train
strawberry,chocolate_syrup,c913304382,train
lemon_juice,vinegar,c913ea39fa,test
white_vinegar,rice_vinegar,c927f195ab,val
ice_cube,puree,c928d188b1,train
ice,ice_cube,c928d188b1,train
turkey,ground_chicken,c92f0ea139,train
lean_meat,turkey,c92f0ea139,train
beef,lean_meat,c92f0ea139,train
milk,wine,c92f7553ae,train
meringue,meringue_powder,c93272e938,train
sausage,pork_belly,c938fa3e25,train
black_bean,corn,c93d24f3e5,train
salsa,black_bean,c93d24f3e5,train
cornmeal,cornmeal_mix,c93d42a22a,train
bean,duck_confit,c93f10419d,train
pork,bean,c93f10419d,train
bouillon,soup,c93f43d7d7,train
vanilla,almond_extract,c95b25a020,train
almond_extract,vanilla,c95b25a020,train
glaze,ice,c95b25a020,train
cherry,glaze,c95b25a020,train
coffee,white_chocolate,c95bbe56e0,val
chili,seasoning,c966d9190a,train
raw_cashew,roasted_cashew,c96eec70a8,test
sour_cream,ice,c9712850d6,train
heavy_cream,sour_cream,c9712850d6,train
wine,stock,c97ace37ee,test
cream,wine,c97ace37ee,test
thyme_leaf,fresh_basil,c97ace37ee,test
parsley,thyme_leaf,c97ace37ee,test
lemon_juice,vinegar,c97f482e77,test
boiling_water,cold_water,c986c63b48,val
maple_syrup,agave,c98a301505,train
coconut,maple_syrup,c98a301505,train
cooked_rice,rice,c99034e86a,train
ground_oat,flour,c998b986b8,train
matzo,ground_oat,c998b986b8,train
evaporated_skim_milk,butter_bud,c99c114a22,train
butter,evaporated_skim_milk,c99c114a22,train
cream,butter,c99c114a22,train
fresh_ginger,green_onion,c99f1812b6,train
chile,fresh_cilantro,c99f1812b6,train
apple,pear,c9a0a1da9e,train
stew_meat,beef_roast,c9a771dd33,train
cream,cream_of_mushroom_soup,c9a771dd33,train
chicken,cream,c9a771dd33,train
cream,chicken,c9a771dd33,train
celery,cream,c9a771dd33,train
pudding,sugar,c9b0db3507,val
yoghurt,chicken,c9b5b83a45,train
parsley,fresh_cilantro,c9bab643fc,train
deli_ham,cooked_ham,c9d1189026,val
alcohol,rum,c9d355eb31,test
rum,water,c9d355eb31,test
vegetable_stock,mushroom,c9d66eddc6,train
chicken_stock,vegetable_stock,c9d66eddc6,train
extract,creme_de_menthe,c9db5cecd9,train
peppermint,extract,c9db5cecd9,train
spice,nutmeg,c9dd088f2a,train
chicken,lean_beef,c9ec86318f,train
almond,white_chocolate,c9f34f6369,train
amaretto,almond,c9f34f6369,train
creme_de_cacao,amaretto,c9f34f6369,train
onion_powder,fresh_onion,c9fdd6649d,train
chicken,shrimp,ca018ab1f3,train
pea,chicken,ca018ab1f3,train
shrimp,chicken,ca018ab1f3,train
chicken,pea,ca018ab1f3,train
pea,cannellini_bean,ca018ab1f3,train
paper_towel,parchment_paper,ca074a5c67,train
porcini_mushroom,mushroom,ca0a17750c,test
herb,italian_seasoning_mix,ca0ef28d48,train
butter,olive_oil,ca1117154f,val
sour_cream,butter,ca1117154f,val
cinnamon,honey,ca1166d6cd,train
milk,cinnamon,ca1166d6cd,train
milk,buttermilk,ca18450ce8,train
parsley,fresh_sage,ca18cbf4fe,val
milk_chocolate_chip,white_chocolate_chip,ca2516bbc3,train
milk,heavy_cream,ca2b4d2bbd,train
lamb,ground_chicken,ca30ecdcb8,train
ground_beef,lamb,ca30ecdcb8,train
parsley,herb,ca30ecdcb8,train
soy_sauce,miso,ca32965aee,train
honey,soy_sauce,ca36d42384,val
whipped_topping,sugar,ca385f8fed,val
cornmeal,cornmeal_mix,ca437639d4,train
liquor,orange,ca43ddd272,train
oat,peanut_butter,ca44e2da62,train
nut,oat,ca44e2da62,train
coconut,nut,ca44e2da62,train
milk,cottage_cheese,ca532ec93e,train
lemon_juice,balsamic_vinegar,ca56e53a56,test
mustard,black_pepper,ca58895084,train
black_pepper,clove,ca58895084,train
oat,flour,ca61fe9e6b,train
cheese_sauce,sour_cream,ca66e8c0c6,train
bitter,cheese_sauce,ca66e8c0c6,train
cheddar_cheese,quinoa,ca69428a65,train
cinnamon,ginger,ca71b366e9,val
ice_cream,cheesecake,ca79c0cb64,train
lemon_zest,ice_cream,ca79c0cb64,train
graham_cracker,lemon_zest,ca79c0cb64,train
sausage,bacon,ca7eedb58b,train
pepperoni,sausage,ca7eedb58b,train
spaghetti_sauce,salsa,ca7eedb58b,train
wrap,pie_plate,ca9ba7f701,val
chicken,lamb,caa697bdc1,train
soy_sauce,hoisin_sauce,caaab863ba,val
sugar,soy_sauce,caaab863ba,val
firm_white_fish,fish,cab3e0f47d,val
powdered_sugar,chocolate,cab672b252,train
cocoa_powder,powdered_sugar,cab672b252,train
flavoring,cocoa_powder,cab672b252,train
almond,milk,cabef1d336,train
apple,blackberry,cac29f4710,test
blackberry,apple,cac29f4710,test
cupcake,lime_zest,cac67d598d,train
chocolate_cooky,flour,caca61343b,test
flour,cocoa,caca61343b,test
milk,lemon_juice,cacf4190ba,test
honey,maple_syrup,cad2bbd45f,train
walnut,olive_oil,cad2bbd45f,train
asparagus,sour_cream,cad66596c1,val
pineapple_slice,cherry,cadeebb565,train
condensed_milk,sugar,cae0a35351,train
mayonnaise,mandarin_orange,cae21c8abd,train
sour_cream,mayonnaise,cae21c8abd,train
saffron,maple_syrup,cae93c5a2f,test
agave_nectar,saffron,cae93c5a2f,test
star_anise,saffron,cae93c5a2f,test
italian_seasoning,sage,cb05ffe810,val
pudding_mix,chocolate_icing,cb1280770c,train
margarine,butter,cb16386db6,train
shortening,margarine,cb16386db6,train
cracker,cheese,cb188eb746,val
sage,oregano,cb25339c31,val
greek_yogurt,sour_cream,cb288663dc,train
yogurt,greek_yogurt,cb288663dc,train
flour,whole_wheat_flour,cb28dfb122,train
meat,ground_meat,cb39d3f667,train
frozen_hash_brown,yukon_gold_potato,cb39d3f667,train
batter,mayonnaise,cb3d2e4603,test
halibut,scallop,cb42395309,train
sparkling_wine,champagne,cb42576251,train
water,broth,cb52254b4e,train
cream,evaporated_milk,cb53442300,train
roast,pork_shoulder,cb5b0a957d,test
pork_shoulder,roast,cb5b0a957d,test
cooked_rice,spelt,cb61c0f452,val
pork_loin_roast,pork_loin,cb627dc10d,train
veal,pork_loin_roast,cb627dc10d,train
meat,spice,cb645c7fe4,train
whipped_cream,cake,cb737247df,train
pudding,whipped_cream,cb737247df,train
cheese,ranch_dressing,cb75a433d3,train
white_sauce,cheese,cb75a433d3,train
peanut,pine_nut,cb77fe2ae1,train
zucchini,artichoke,cb8681d525,train
sponge_cake,chocolate,cb9867fea5,train
yogurt,cool_whip,cb9d7be8cc,train
green_bean,yellow_wax_bean,cb9e8c697a,train
margarine,butter,cb9f3d7a3f,val
fresh_spinach,frozen_chopped_spinach,cba1c76bff,train
milk,water,cba3071a10,train
sugar,wine,cbafc53cce,train
cream,plain_yogurt,cbb145f8ce,test
squash,green,cbb2f12385,train
eggplant,squash,cbb2f12385,train
chipotle_pepper,jalapeno_pepper,cbb305eedc,train
hot_sauce,chipotle_pepper,cbb305eedc,train
avocado,fresh_cilantro,cbc2260de9,train
greek_yogurt,avocado,cbc2260de9,train
sour_cream,greek_yogurt,cbc2260de9,train
sugar,egg_yolk,cbd0568b1a,train
sugar_substitute,sugar,cbd0568b1a,train
liquid,hollandaise_sauce,cbd7261235,train
lemon_juice,liquid,cbd7261235,train
vinegar,lemon_juice,cbd7261235,train
honey,fat,cbdd0e7a35,test
yogurt,chicken,cbe1187b71,train
water,milk,cbe1b6a0b7,test
rum,water,cbe1b6a0b7,test
cilantro,sour_cream,cbe3c3e847,train
parsley,cilantro,cbe3c3e847,train
molasses,cane_syrup,cbefd46ca6,train
kirschwasser,water,cbf1df3e15,test
tomato_sauce,ketchup,cbf875a971,test
cracker_crumb,oatmeal,cc03b9cf97,train
chocolate,peppermint_ice_cream,cc0c93d65b,train
pumpkin_puree,vanilla_extract,cc105e388e,train
chicken_breast,meat,cc256e623d,test
roll,bread,cc36f6948c,train
water,lemon_juice,cc3faa69ed,train
chicken_stock,cheese_sauce,cc4157a6a3,train
milk,chicken_stock,cc4157a6a3,train
sour_cream,tomato_sauce,cc4f128251,val
onion,potato,cc4fe88b2f,val
butter,onion,cc4fe88b2f,val
vegetable_oil,butter,cc4fe88b2f,val
walnut,peanut,cc5f80cf8e,val
meringue,mango_chutney,cc6041d110,val
mango_chutney,meringue,cc6041d110,val
wrap,rice,cc64f63052,train
red_wine,gravy,cc69a08982,train
gravy,water,cc69a08982,train
kiwi,sugar,cc6ac731dc,val
lime,juice,cc6b007cbf,train
lemon,lime,cc6b007cbf,train
almond_extract,vanilla_extract,cc7c81a905,train
almond_milk,milk,cc7f8d8040,val
butter_lettuce,romaine_lettuce,cc8b82cf72,train
tomato,green_pepper,cc977ead40,val
cilantro,tomato,cc977ead40,val
mushroom,chive,cc9bc47cab,train
chocolate_chip,almond_bark,cca039dcae,train
egg_yolk,egg_white,cca0a4b8d3,test
chocolate_fudge_frosting,cake,ccaab12fb7,train
peanut_butter,chocolate_fudge_frosting,ccaab12fb7,train
frosting,peanut_butter,ccaab12fb7,train
peanut_butter,frosting,ccaab12fb7,train
chocolate_fudge_frosting,peanut_butter,ccaab12fb7,train
frosting,cocoa_powder,ccaab12fb7,train
green_chili,jalapeno,ccae445925,val
rice,water,ccafa394f7,train
bacon,sausage,ccb2e75dac,train
vegetable,green,ccb961a25d,train
chicken,pork,ccbd002e40,train
bread,apple,ccbf308312,train
fontina_cheese,cheese,cccb94ca42,train
pea,black_soybean,cccd4f2d38,val
nutmeg,tabasco_sauce,ccce08ef1a,train
white_pepper,nutmeg,ccce08ef1a,train
graham_cracker,strawberry_jam,ccd3fc72e0,train
white_chocolate,graham_cracker,ccd3fc72e0,train
chocolate,mint,ccd3fc72e0,train
carrot_cake_mix,spice_cake_mix,ccd77435bd,train
spinach,liquid,ccdc537e58,train
rum,orange_juice,cce0822e8e,train
soup,spinach,cce583d2c5,train
spinach_leaf,soup,cce583d2c5,train
watercress,spinach_leaf,cce583d2c5,train
cream,coconut_milk,cce583d2c5,train
brown_sugar,white_sugar,cce9a04995,train
foie_gras,chicken_liver,cceb583c2d,train
egg,egg_yolk,cceeef200f,val
spinach,nori,ccf49edda0,train
beer,milk,ccf5323d3e,train
batter,bacon,ccf80b418a,train
sausage,batter,ccf80b418a,train
water,beef_broth,cd003351c3,train
garlic,water,cd003351c3,train
cardamom_seed,cinnamon,cd086a227c,test
spice,cardamom_seed,cd086a227c,test
pear,quince,cd086a227c,test
water,broth,cd0dc3b503,train
italian_salad_dressing,bean,cd0fc5314c,val
white_wine,dry_vermouth,cd18b09c6f,train
vermouth,white_wine,cd18b09c6f,train
stock,ham,cd21536c55,train
dashi,kombu,cd2765772a,train
kombu,dashi,cd2765772a,train
baby_bok_choy,bok_choy,cd2fb4afbe,train
russet_potato,sweet_potato,cd315c92d9,val
fresh_basil_leaf,cherry_tomato,cd3d9b10e0,train
parsley,fresh_basil_leaf,cd3d9b10e0,train
flour,margarine,cd3e247be6,train
paper,butter,cd410a9f34,val
butter,paper,cd410a9f34,val
warm_water,stock,cd50278f9b,train
juice,meat,cd5b479b0f,test
hop,juice,cd5b479b0f,test
chili,cumin,cd5c6708e1,train
taco_seasoning_mix,chili,cd5c6708e1,train
italian_dressing,fresh_jalapeno,cd663292e7,test
lemon_juice,black_olive,cd6ad159ec,train
red_wine_vinegar,lemon_juice,cd6ad159ec,train
water,warm_water,cd6e960f30,train
butter,shortening,cd6e960f30,train
margarine,butter,cd6e960f30,train
oil,margarine,cd6e960f30,train
brown_sugar,light_brown_sugar,cd6f5d5a5c,train
tofu,yogurt,cd6f5d5a5c,train
tomato_juice,consomme,cd74700033,train
water,tomato_juice,cd74700033,train
milk,heavy_cream,cd755fd0a6,train
sugar,egg_substitute,cd755fd0a6,train
sugar,brown_sugar,cd755fd0a6,train
maple_syrup,honey,cd760faeaf,train
honey,maple_syrup,cd760faeaf,train
olive,green_chilies,cd7e2ac84f,train
orange,orange_zest,cd7f897ba6,train
hazelnut,orange,cd7f897ba6,train
date,raisin,cd81fab4af,train
spice,oregano,cd82ac8e50,train
oil,water,cd8adfea08,train
vinegar,condiment,cd9a9ca356,test
tofu,meat,cd9cba0895,test
dark_creme_de_cacao,liqueur,cd9e2e1dcb,train
brandy,dark_creme_de_cacao,cd9e2e1dcb,train
liqueur,cherry_brandy,cd9e2e1dcb,train
cherry_brandy,liqueur,cd9e2e1dcb,train
milk,orange_juice,cd9e2e1dcb,train
galliano,liqueur,cd9e2e1dcb,train
liqueur,squirrel,cd9e2e1dcb,train
amaretto,liqueur,cd9e2e1dcb,train
white_creme_de_cacao,amaretto,cd9e2e1dcb,train
vegetable,bean,cd9f6c5a2b,test
onion,vegetable,cd9f6c5a2b,test
seasoning,onion,cd9f6c5a2b,test
peanut_oil,olive_oil,cda9cc7e06,test
coconut,nut,cdaf42cf91,test
nut,pineapple,cdaf42cf91,test
pineapple,mango,cdaf42cf91,test
vanilla_extract,coconut,cdaf42cf91,test
coconut,sliced_almond,cdaf42cf91,test
oat,rice,cdc043d438,train
rye_flake,oat,cdc043d438,train
water,beer,cdc40cddd0,train
rice_paper_sheet,water,cdc40cddd0,train
marzipan,ginger,cdcc03ed97,test
crystallized_ginger,marzipan,cdcc03ed97,test
butter,tomato,cdcdcf6f07,test
cream_cheese,feta,cdddb7a733,train
cookie,corn,cde8b158ce,train
oil,chicken,cdf4e5580d,train
berry,strawberry,cdf5143565,train
sugar,teriyaki_sauce,cdf6858e6a,train
chicken,sugar,cdf6858e6a,train
spam,chicken,cdf6858e6a,train
chicken,garbanzo_bean,cdf7d61506,train
heavy_cream,fat,cdf80848b3,train
cream,heavy_cream,cdf80848b3,train
herb,thyme,cdfd7bbd08,train
fat,roast,ce02fe4977,train
chip,chocolate_bar,ce067a4483,train
flour,achiote,ce0fe82191,test
water,flour,ce0fe82191,test
vinegar,achiote,ce0fe82191,test
raisin,chocolate_chip,ce146cb97c,train
cake,cupcake,ce1a95f903,train
cheese,paneer_cheese,ce1f2b5b86,train
almond_extract,vanilla,ce223bcb34,test
vanilla,almond_extract,ce223bcb34,test
liquid_smoke,raisin,ce29763cda,train
turkey,soup,ce32267ab4,val
green_bean,long_bean,ce3342c602,test
squash,green_bean,ce3342c602,test
chayote,squash,ce3342c602,test
banana,pumpkin,ce359466aa,test
stevia,vanilla,ce3bb1c32c,train
tapioca_starch,cornstarch,ce3bf85f6e,val
meat,milk,ce3d59cd1c,train
starch,meat,ce3d59cd1c,train
raisin,sour_cherry,ce410c93ec,test
pepper,raisin,ce410c93ec,test
pepper,cheddar_cheese,ce41f39356,test
onion,shimeji_mushroom,ce45498f3b,train
tomato_paste,harissa,ce4556aa2c,train
banana,canned_pumpkin,ce49bbf72c,train
meat,hot_dog,ce4e41b225,train
hot_dog,sausage,ce4e41b225,train
toast,ice_cream,ce51cbe38f,train
waffle,toast,ce51cbe38f,train
maple_syrup,waffle,ce51cbe38f,train
vinegar,buttermilk,ce51edb99a,train
bouillon,ham_stock,ce5577c44d,train
mustard,pepper,ce55abafb5,train
water,milk,ce5aab5c19,train
creamed_corn,water,ce5aab5c19,train
pudding,custard,ce5e0523d8,train
toast,french_bread,ce6b74629b,val
sugar,granulated_sugar,ce8c2caace,val
muffin,cake,ce8d800bd3,train
rice,noodle,ce9485c17d,val
oregano,dill,ce9a55982c,test
sweet_potato,baking_potato,ce9be43e21,val
chicken,pepperoni,cea6edeac8,train
wheat,flour,ceae9bdf3e,train
batter,milk,ceb8158848,train
potato,onion,cebac6c754,val
mint_leaf,basil,cebf2866fc,test
rice_vinegar,japanese_mayonnaise,cec02421c2,train
white_distilled_vinegar,rice_vinegar,cec02421c2,train
cocoa,chocolate,cec0d34780,train
banana,berry,cecefd0fb6,train
salt_pork,ham_soup_base,ced0cdc397,train
fava_bean,cilantro,ced4272d62,train
chickpea,fava_bean,ced4272d62,train
butter,garlic,cedb65be00,train
oil,butter,cedb65be00,train
unsweetened_cocoa_powder,cocoa_butter,cedef3f4a6,train
chocolate,unsweetened_cocoa_powder,cedef3f4a6,train
black_walnut,english_walnut,cee30db2ea,test
chocolate_syrup,cocoa_powder,cee41451e0,val
oil,liquid,cee5403bec,train
heavy_cream,soup,cee80acb0d,train
milk,heavy_cream,cee80acb0d,train
white_chocolate_chip,chocolate,ceec0a3d29,test
water,stock,ceeff28041,train
maggi_seasoning,water,ceeff28041,train
mushroom,red_bell_pepper,cef3df1763,val
snap_pea,mushroom,cef3df1763,val
broccoli,snap_pea,cef3df1763,val
caramel,water,cef4645983,train
brown_sugar,brown_sugar_substitute,cef99f327c,test
flank_steak,beef_tenderloin_steak,cefa20cafa,val
herb,flank_steak,cefa20cafa,val
water,rice,ceff26c8a3,train
garlic_powder,hot_sauce,ceffc5b381,train
coleslaw,roll,cf05ac5714,train
miso,ketchup,cf090bac11,train
cupcake,green,cf153c0bee,test
almond,milk,cf17db327f,test
oat,juice,cf18a47546,train
sugar,honey,cf19582bf7,train
pork,sandwich_bun,cf286170e7,val
sandwich_bun,bun,cf286170e7,val
buttered_bread_crumb,egg,cf29612ac2,val
hollandaise_sauce,buttered_bread_crumb,cf29612ac2,val
pepper,carrot,cf3d9fd948,train
chip,white_chocolate,cf3e0d94fe,train
oregano,basil,cf41dfd08a,test
italian_seasoning,oregano,cf41dfd08a,test
rosemary,dill,cf4542438f,val
fruit,sugar,cf51a0d0aa,train
syrup,fruit,cf51a0d0aa,train
peanut_butter,syrup,cf51a0d0aa,train
milk,beer,cf527cc201,train
cornstarch,flour,cf53355333,train
water,coffee,cf574c5051,train
batter,raspberry,cf68293db0,test
lemon_zest,batter,cf68293db0,test
orange_zest,lemon_zest,cf68293db0,test
sugar,fruit,cf75aec716,train
water,sugar,cf7950000e,test
dashida,stock,cf7acd3a61,train
stock,consomme,cf7acd3a61,train
consomme,bouillon,cf7acd3a61,train
bouillon,chicken_stock_powder,cf7acd3a61,train
crab,shrimp,cf7bac1047,test
balsamic_vinegar,black_vinegar,cf7ce96996,train
butter,olive_oil,cf8f9422b7,train
milk,cream,cf97f2e67c,train
vanilla,milk,cf97f2e67c,train
egg_yolk,vanilla,cf97f2e67c,train
sugar,egg_yolk,cf97f2e67c,train
milk,half_and_half,cf99b8e35e,test
orange_blossom_water,almond,cf9b5aba7d,test
rose_water,orange_blossom_water,cf9b5aba7d,test
applesauce,pumpkin_puree,cfa5cf9354,train
potato,roll,cfa9391c6d,val
potato,tater_tot,cfb7ef0e88,train
water,ice,cfbdf922d0,train
applesauce,whole_wheat_flour,cfbef28306,train
powdered_sugar,crisco,cfc4ddf827,val
flour,powdered_sugar,cfc4ddf827,val
pie_dough,double_crust,cfca26b696,train
eggplant,yeast,cfcd033b2d,train
tofu,eggplant,cfcd033b2d,train
ginger,cinnamon,cfcf1c853d,train
allspice,ginger,cfcf1c853d,train
white_pepper,allspice,cfcf1c853d,train
flour,grain,cfd598b757,train
blueberry,strawberry,cfd5c327b9,train
scampi,prawn,cfe1ab45c7,train
squash,carrot,cfe4a2dd8d,train
vegetable,squash,cfe4a2dd8d,train
broiler,chicken,cfe5ce29a8,val
oil,butter,d00e7d5f72,train
salami,ham,d0102eaadd,train
pepperoni,salami,d0102eaadd,train
bacon,pepperoni,d0102eaadd,train
wine_vinegar,cider_vinegar,d0118902c0,train
wine,wine_vinegar,d0118902c0,train
chile,dried_ancho_chile,d01dcbf5ea,train
chili_powder,chile,d01dcbf5ea,train
amaretto,brandy,d0245be921,val
muffin,oil,d0250b3993,train
oil,applesauce,d0250b3993,train
pineapple,kiwi,d0260b007d,train
orange,pineapple,d0260b007d,train
grapefruit,orange,d0260b007d,train
brown_sugar,cooky,d026d27b69,train
sour_cream,yogurt,d0331e9357,train
buttermilk,sour_cream,d0331e9357,train
buttermilk,muffin,d0331e9357,train
egg_white,cake_mix,d035a0d72f,train
peach,fig,d03958fbd3,train
fig,grape,d03958fbd3,train
cabbage,pasta,d03b02c8ff,train
pasta,cabbage,d03b02c8ff,train
gluten,pasta,d03b02c8ff,train
cabbage,italian_seasoning,d03b02c8ff,train
apple_juice,protein_powder,d03efd484e,val
soymilk,apple_juice,d03efd484e,val
cranberry,raspberry,d045c3b539,train
orange,lemon,d0493b039b,train
chicken,orange,d0493b039b,train
butter,chicken,d0493b039b,train
olive_oil,butter,d0493b039b,train
frozen_vegetable,frozen_spinach,d04996512e,train
vinegar,mango_juice,d04ac04d10,train
pickle,cheese,d0520b7e75,val
celery,pickle,d0520b7e75,val
cinnamon,cocoa,d0565aa32e,train
nutmeg,cinnamon,d0565aa32e,train
cocoa,nutmeg,d0565aa32e,train
brown_sugar,cocoa,d0565aa32e,train
white_sugar,brown_sugar,d0565aa32e,train
apple,dried_apple,d0579ae04d,train
dried_apple,raisin,d0579ae04d,train
raisin,date,d0579ae04d,train
soup,tomato_sauce,d05f581b6f,train
spinach,fresh_tomato,d069c4d265,test
kale,spinach,d069c4d265,test
zucchini,green_bean,d069c4d265,test
tomato,zucchini,d069c4d265,test
turnip,tomato,d069c4d265,test
yellow_potato,turnip,d069c4d265,test
spinach,bean,d069c4d265,test
cabbage,spinach,d069c4d265,test
chicken_stock,vegetable_stock,d07994873b,train
cake,cupcake,d081d15a6f,train
chive,sour_cream,d086a861c8,val
dill,chive,d086a861c8,val
granulated_sugar,brown_sugar,d08b605338,train
